Key,Dialogue,Context
[CALL]KickerS_1,脚はちゃんと鍛えてる。,
[CALL]KickerS_2,いくぞ、脚のトレーニングだ。,
[CALL]Kicker_0,ドアの破壊は俺の得意分野。,Specific trait that gives the rest of the team a bonus
[CALL]Kicker_1,脚はちゃんと鍛えてる。,Specific trait that gives the rest of the team a bonus
[CALL]Kicker_2,いくぞ、脚のトレーニングだ。,Specific trait that gives the rest of the team a bonus
[CALL]MoralOfficerS_0,割に合わない。,
[CALL]MoralOfficerS_1,正直、ストレスに対して割に合ってない。,
[CALL]MoralOfficerS_2,生か死か。,
[CALL]MoralOfficer_0,割に合わない。,Specific trait that gives the rest of the team a bonus
[CALL]MoralOfficer_1,正直、ストレスに対して割に合ってない。,Specific trait that gives the rest of the team a bonus
[CALL]MoralOfficer_2,生か死か。,Specific trait that gives the rest of the team a bonus
[CALL]NegotiatorS_0,彼を説得する。,
[CALL]NegotiatorS_1,俺にやらせてくれ。,
[CALL]NegotiatorS_2,心配するな、俺は口が上手いんだ。,
[CALL]Negotiator_0,彼を説得する。,Specific trait that gives the rest of the team a bonus
[CALL]Negotiator_1,俺にやらせてくれ。,Specific trait that gives the rest of the team a bonus
[CALL]Negotiator_2,心配するな、俺は口が上手いんだ。,Specific trait that gives the rest of the team a bonus
[CALL]OpeningHallwayInFrontS_0,前方に廊下がある。,
[CALL]OpeningHallwayInFrontS_1,目の前に廊下がある。,
[CALL]OpeningHallwayInFrontS_2,ずっと先だ。,
[CALL]OpeningHallwayInFront_0,前方に廊下がある。,"Sees an opportunity window for a door, hallway, corner, etc"
[CALL]OpeningHallwayInFront_1,目の前に廊下がある。,"Sees an opportunity window for a door, hallway, corner, etc"
[CALL]OpeningHallwayInFront_2,前方に廊下。,"Sees an opportunity window for a door, hallway, corner, etc"
[CALL]OpeningHallwayLeftS_0,ずっと左だ。,
[CALL]OpeningHallwayLeftS_1,左側の廊下だ。,
[CALL]OpeningHallwayLeftS_2,左手に廊下がある。,
[CALL]OpeningHallwayLeft_0,左に廊下。,"Sees an opportunity window for a door, hallway, corner, etc"
[CALL]OpeningHallwayLeft_1,左側に廊下。,"Sees an opportunity window for a door, hallway, corner, etc"
[CALL]OpeningHallwayLeft_2,左に廊下がある。,"Sees an opportunity window for a door, hallway, corner, etc"
[CALL]OpeningHallwayMultipleS_0,複数の廊下がある。,
[CALL]OpeningHallwayMultipleS_1,複数の廊下。,
[CALL]OpeningHallwayMultipleS_2,複数の廊下がある。,
[CALL]OpeningHallwayMultipleS_3,複数の廊下。,
[CALL]OpeningHallwayMultipleS_4,複数の廊下。,
[CALL]OpeningHallwayMultiple_0,複数の廊下がある。,
[CALL]OpeningHallwayMultiple_1,複数の廊下。,
[CALL]OpeningHallwayMultiple_2,複数の廊下がある。,
[CALL]OpeningHallwayMultiple_3,複数の廊下。,
[CALL]OpeningHallwayMultiple_4,複数の廊下。,
[CALL]OpeningHallwayRightS_0,右に廊下がある。,
[CALL]OpeningHallwayRightS_1,右に廊下だ。,
[CALL]OpeningHallwayRightS_2,右側に廊下。,
[CALL]OpeningHallwayRight_0,右に廊下がある。,"Sees an opportunity window for a door, hallway, corner, etc"
[CALL]OpeningHallwayRight_1,右に廊下。,"Sees an opportunity window for a door, hallway, corner, etc"
[CALL]OpeningHallwayRight_2,右側に廊下。,"Sees an opportunity window for a door, hallway, corner, etc"
[CALL]OpeningLeftS_0,左に開口部。,
[CALL]OpeningLeft_0,左に開口部。,
[CALL]OpeningMultipleS_0,複数の開口部。,
[CALL]OpeningMultipleS_1,ここに開口部が複数ある。,
[CALL]OpeningMultipleS_2,複数の開口部。,
[CALL]OpeningMultipleS_3,複数の開口部。,
[CALL]OpeningMultipleS_4,複数の開口部がある。,
[CALL]OpeningMultiple_0,複数の開口部。,
[CALL]OpeningMultiple_1,ここに開口部が複数ある。,
[CALL]OpeningMultiple_2,複数の開口部。,
[CALL]OpeningMultiple_3,複数の開口部。,
[CALL]OpeningMultiple_4,複数の開口部がある。,
[CALL]OpeningRightS_0,右に開口部。,
[CALL]OpeningRight_0,右に開口部。,
[CALL]OpeningS_0,前方に開口部がある。,
[CALL]OpeningS_1,ここに開口部がある。,
[CALL]Opening_0,左に開口部。,"Sees an opportunity window for a door, hallway, corner, etc"
[CALL]Opening_1,右に開口部。,"Sees an opportunity window for a door, hallway, corner, etc"
[CALL]Opening_2,前方に開口部がある。,"Sees an opportunity window for a door, hallway, corner, etc"
[CALL]Opening_3,ここに開口部がある。,"Sees an opportunity window for a door, hallway, corner, etc"
[CALL]OrderMoveS_0,あっちに動け。,
[CALL]OrderMoveS_1,俺の声の方に動け。,
[CALL]OrderMoveS_10,そこに動いて、そのまま待て。,
[CALL]OrderMoveS_2,俺の方に動け。,
[CALL]OrderMoveS_3,横に動け。,
[CALL]OrderMoveS_4,前に動け。,
[CALL]OrderMoveS_5,こっちに動け。,
[CALL]OrderMoveS_6,あそこに動け。,
[CALL]OrderMoveS_7,あそこに動け。立ち上がるな。,
[CALL]OrderMoveS_8,そこに動いて、そのまま待て。,
[CALL]OrderMoveS_9,動いてくれ。,
[CALL]OrderMove_0,あっちに動け。,Ordering suspect/civilian to move
[CALL]OrderMove_1,俺の声の方に動け。,Ordering suspect/civilian to move
[CALL]OrderMove_10,そこに動いて、そのまま待て。,Ordering suspect/civilian to move
[CALL]OrderMove_2,俺の方に動け。,Ordering suspect/civilian to move
[CALL]OrderMove_3,横に動け。,Ordering suspect/civilian to move
[CALL]OrderMove_4,前に動け。,Ordering suspect/civilian to move
[CALL]OrderMove_5,こっちに動け。,Ordering suspect/civilian to move
[CALL]OrderMove_6,あそこに動け。,Ordering suspect/civilian to move
[CALL]OrderMove_7,あそこに動け。立ち上がるな。,Ordering suspect/civilian to move
[CALL]OrderMove_8,そこに動いて、そのまま待て。,Ordering suspect/civilian to move
[CALL]OrderMove_9,動いてくれ。,Ordering suspect/civilian to move
[CALL]PacifierS_0,装備は十分のはずだ。,
[CALL]PacifierS_1,致命傷を避けるべきだ。,
[CALL]PacifierS_2,装備だけで十分のはずだ。,
[CALL]Pacifier_0,装備は十分のはずだ。,Specific trait that gives the rest of the team a bonus
[CALL]Pacifier_1,致命傷を避けるべきだ。,Specific trait that gives the rest of the team a bonus
[CALL]Pacifier_2,装備だけで十分だ。,Specific trait that gives the rest of the team a bonus
[CALL]Pain_0,（苦痛に満ちた叫び声）,
[CALL]Pain_1,（苦痛に満ちた叫び声）,
[CALL]Pain_10,（苦痛に満ちた叫び声）,
[CALL]Pain_11,（苦痛に満ちた叫び声）,
[CALL]Pain_12,（苦痛に満ちた叫び声）,
[CALL]Pain_13,（苦痛に満ちた叫び声）,
[CALL]Pain_14,（苦痛に満ちた叫び声）,
[CALL]Pain_15,（苦痛に満ちた叫び声）,
[CALL]Pain_16,（苦痛に満ちた叫び声）,
[CALL]Pain_2,（苦痛に満ちた叫び声）,
[CALL]Pain_3,（苦痛に満ちた叫び声）,
[CALL]Pain_4,（苦痛に満ちた叫び声）,
[CALL]Pain_5,（苦痛に満ちた叫び声）,
[CALL]Pain_6,（苦痛に満ちた叫び声）,
[CALL]Pain_7,（苦痛に満ちた叫び声）,
[CALL]Pain_8,（苦痛に満ちた叫び声）,
[CALL]Pain_9,（苦痛に満ちた叫び声）,
[CALL]ParamedicS_0,俺は救急隊だった。,
[CALL]ParamedicS_1,俺が元衛生兵でよかった。,
[CALL]ParamedicS_2,俺は医者になるべきだったかもな。,
[CALL]Paramedic_0,俺は救急隊だった。,Specific trait that gives the rest of the team a bonus
[CALL]Paramedic_1,俺が元衛生兵でよかった。,Specific trait that gives the rest of the team a bonus
[CALL]Paramedic_2,俺は医者になるべきだったかもな。,Specific trait that gives the rest of the team a bonus
[CALL]PrefixTOC_0,突入班から作戦本部へ。,
[CALL]PrefixTOC_1,リードから作戦本部へ。,
[CALL]PrefixTOC_2,エレメントから作戦本部へ。,
[CALL]PrefixTOC_3,狙撃班から作戦本部へ。,
[CALL]PrefixTOC_4,作戦本部。,
[CALL]PrefixTocS_0,突入班から作戦本部へ。,
[CALL]PrefixTocS_1,リードから作戦本部へ。,
[CALL]PrefixTocS_2,エレメントから作戦本部へ。,
[CALL]PrefixTocS_3,狙撃班から作戦本部へ。,
[CALL]PrefixTocS_4,作戦本部。,
[CALL]RedOccupiesDoorS_0,レッドチームが見張っている。,
[CALL]RedOccupiesDoorS_1,レッドチームに任せろ。,
[CALL]RedOccupiesDoorS_2,そこはレッドチームに任せましょう。,
[CALL]RedOccupiesDoorS_3,レッドチームがそのドアを見張っている。,
[CALL]RedOccupiesDoor_0,レッドチームが見張っている。,leader is ordering blue team to stack up on a door but the red team is already on it
[CALL]RedOccupiesDoor_1,レッドチームに任せろ。,leader is ordering blue team to stack up on a door but the red team is already on it
[CALL]RedOccupiesDoor_2,そこはレッドチームに任せましょう。,leader is ordering blue team to stack up on a door but the red team is already on it
[CALL]RedOccupiesDoor_3,レッドチームがそのドアを見張っている。,leader is ordering blue team to stack up on a door but the red team is already on it
[CALL]ReportArrestedCivilian_0,奴らが他にもいるかどうか知ってるか？,While arresting civilian
[CALL]ReportArrestedCivilian_1,心配するな。君をここから連れ出す。,While arresting civilian
[CALL]ReportArrestedCivilian_10,民間人の移送準備完了。,Letting command know of arrest after handcuffing
[CALL]ReportArrestedCivilian_11,民間人の準備よし。,Letting command know of arrest after handcuffing
[CALL]ReportArrestedCivilian_12,民間人の身柄確保。,Letting command know of arrest after handcuffing
[CALL]ReportArrestedCivilian_13,民間人の準備よし。無抵抗だ。,Letting command know of arrest after handcuffing
[CALL]ReportArrestedCivilian_14,準備よし。,Letting command know of arrest after handcuffing
[CALL]ReportArrestedCivilian_2,仕事なんだ。,While arresting civilian
[CALL]ReportArrestedCivilian_3,もう安全だ。,While arresting civilian
[CALL]ReportArrestedCivilian_4,すまない、手錠はかけておかなきゃならないんだ。,While arresting civilian
[CALL]ReportArrestedCivilian_5,心配するな、すべて大丈夫だ。,While arresting civilian
[CALL]ReportArrestedCivilian_6,これは必要な事だ。全員を拘束しなければならない。,While arresting civilian
[CALL]ReportArrestedCivilian_7,深呼吸だ。,While arresting civilian
[CALL]ReportArrestedCivilian_8,民間人を確保。,Letting command know of arrest after handcuffing
[CALL]ReportArrestedCivilian_9,民間人の救護の準備はできている。,Letting command know of arrest after handcuffing
[CALL]ReportArrestedSuspect_0,あなたには黙秘権がある。あなたの供述は、法廷で不利な証拠として用いられる場合がある。,While arresting suspect
[CALL]ReportArrestedSuspect_1,愚かな遊びをすれば、愚かな報いが返ってくる。,While arresting suspect
[CALL]ReportArrestedSuspect_10,容疑者を確保。移送準備よし。,Letting command know of arrest after handcuffing
[CALL]ReportArrestedSuspect_11,容疑者の準備よし。,Letting command know of arrest after handcuffing
[CALL]ReportArrestedSuspect_12,容疑者の準備よし。,Letting command know of arrest after handcuffing
[CALL]ReportArrestedSuspect_13,準備よし。,Letting command know of arrest after handcuffing
[CALL]ReportArrestedSuspect_14,1人を拘束。無抵抗だ。,Letting command know of arrest after handcuffing
[CALL]ReportArrestedSuspect_15,準備よし。無抵抗だ。,Letting command know of arrest after handcuffing
[CALL]ReportArrestedSuspect_16,容疑者を拘束。移送準備よし。,Letting command know of arrest after handcuffing
[CALL]ReportArrestedSuspect_17,容疑者を拘束。,Letting command know of arrest after handcuffing
[CALL]ReportArrestedSuspect_18,1人を拘束。,Letting command know of arrest after handcuffing
[CALL]ReportArrestedSuspect_19,確保した。,Letting command know of arrest after handcuffing
[CALL]ReportArrestedSuspect_2,立ち上がるな。,While arresting suspect
[CALL]ReportArrestedSuspect_20,容疑者を確保。移送準備よし。,Letting command know of arrest after handcuffing
[CALL]ReportArrestedSuspect_21,静かにしろ、動くな。,Letting command know of arrest after handcuffing
[CALL]ReportArrestedSuspect_22,行動には結果が伴う。,Letting command know of arrest after handcuffing
[CALL]ReportArrestedSuspect_3,あなたには黙秘権がある。,While arresting suspect
[CALL]ReportArrestedSuspect_4,これは必要な事だ。,While arresting suspect
[CALL]ReportArrestedSuspect_5,動くな。,While arresting suspect
[CALL]ReportArrestedSuspect_6,静かにしていろ。,While arresting suspect
[CALL]ReportArrestedSuspect_7,お前を拘束する。いくら訴えても無駄だ。,While arresting suspect
[CALL]ReportArrestedSuspect_8,自業自得だ。,While arresting suspect
[CALL]ReportArrestedSuspect_9,容疑者を確保。,Letting command know of arrest after handcuffing
[CALL]ReportDeadCivilian_0,民間人がやられた。,Finding a dead civilian on the ground
[CALL]ReportDeadCivilian_1,民間人が被弾。,Finding a dead civilian on the ground
[CALL]ReportDeadCivilian_2,民間人だ。,Finding a dead civilian on the ground
[CALL]ReportDeadCivilian_3,民間人がやられた。,Finding a dead civilian on the ground
[CALL]ReportDeadCivilian_4,民間人がやられた。,Finding a dead civilian on the ground
[CALL]ReportDeadCivilian_5,民間人がやられた。,Finding a dead civilian on the ground
[CALL]ReportDeadCivilian_6,ここに民間人がいる。,Finding a dead civilian on the ground
[CALL]ReportDeadCivilian_7,くそ、民間人がやられた。,Finding a dead civilian on the ground
[CALL]ReportDeadCivilian_8,くそ。民間人だ。,Finding a dead civilian on the ground
[CALL]ReportDeadSWAT_0,仲間がやられた！,Reporting dead friendly after firefight
[CALL]ReportDeadSWAT_1,くそっ！仲間がやられた。,Reporting dead friendly after firefight
[CALL]ReportDeadSWAT_2,くそ、仲間がやられた。,Reporting dead friendly after firefight
[CALL]ReportDeadSWAT_3,仲間がやられた、EMTが必要だ！,Reporting dead friendly after firefight
[CALL]ReportDeadSWAT_4,仲間がやられた、救護が必要だ！,Reporting dead friendly after firefight
[CALL]ReportDeadSWAT_5,仲間が1人やられた、EMTが今すぐ必要だ！,Reporting dead friendly after firefight
[CALL]ReportDeadSWAT_6,仲間が1人やられた。EMTを要請する！,Reporting dead friendly after firefight
[CALL]ReportDeadSWAT_7,仲間がやられた。救護が必要だ！,Reporting dead friendly after firefight
[CALL]ReportDeadSuspect_0,接触相手がやられた。,Finding a dead suspect on the ground
[CALL]ReportDeadSuspect_1,容疑者を仕留めた。,Finding a dead suspect on the ground
[CALL]ReportDeadSuspect_10,1人仕留めた。,Finding a dead suspect on the ground
[CALL]ReportDeadSuspect_2,奴らを仕留めた。,Finding a dead suspect on the ground
[CALL]ReportDeadSuspect_3,容疑者を1人仕留めた。,Finding a dead suspect on the ground
[CALL]ReportDeadSuspect_4,脅威を無力化。,Finding a dead suspect on the ground
[CALL]ReportDeadSuspect_5,接触相手を仕留めた。,Finding a dead suspect on the ground
[CALL]ReportDeadSuspect_6,容疑者を仕留めた。,Finding a dead suspect on the ground
[CALL]ReportDeadSuspect_7,容疑者を1人仕留めた。,Finding a dead suspect on the ground
[CALL]ReportDeadSuspect_8,仕留めた。,Finding a dead suspect on the ground
[CALL]ReportDeadSuspect_9,1人を仕留めた。,Finding a dead suspect on the ground
[CALL]ReportIncapacitatedCivilian_0,民間人が1人やられた。呼吸はある。,Reporting a wounded civilian
[CALL]ReportIncapacitatedCivilian_1,民間人が1人やられた。EMTを今すぐ頼む。,Reporting a wounded civilian
[CALL]ReportIncapacitatedCivilian_2,民間人が意識不明だ。,Reporting a wounded civilian
[CALL]ReportIncapacitatedCivilian_3,民間人が治療を必要としている。,Reporting a wounded civilian
[CALL]ReportIncapacitatedCivilian_4,民間人1人が治療を必要としている。,Reporting a wounded civilian
[CALL]ReportIncapacitatedCivilian_5,民間人が1人やられた。EMTが至急必要だ。,Reporting a wounded civilian
[CALL]ReportIncapacitatedCivilian_6,民間人がやられた、救護が必要だ。,Reporting a wounded civilian
[CALL]ReportIncapacitatedSWAT_0,仲間がやられた。呼吸はある。,
[CALL]ReportIncapacitatedSWAT_1,仲間がやられた。治療が必要だ。,
[CALL]ReportIncapacitatedSWAT_2,民間人がやられた。救護が必要だ。,
[CALL]ReportIncapacitatedSWAT_3,仲間がやられた！今すぐ救護が必要だ！,
[CALL]ReportIncapacitatedSWAT_4,仲間がやられた、EMTを送れ！,
[CALL]ReportIncapacitatedSuspect_0,容疑者を1人仕留めた。EMTが至急必要だ！,Reporting a suspect that you wounded
[CALL]ReportIncapacitatedSuspect_1,容疑者を仕留めた。EMTを要請する。,Reporting a suspect that you wounded
[CALL]ReportIncapacitatedSuspect_10,仲間がやられた！治療が必要だ！,Reporting a wounded SWAT officer
[CALL]ReportIncapacitatedSuspect_11,仲間がやられた！救護が必要だ！,Reporting a wounded SWAT officer
[CALL]ReportIncapacitatedSuspect_12,仲間がやられた！今すぐ救護が必要だ！,Reporting a wounded SWAT officer
[CALL]ReportIncapacitatedSuspect_13,仲間がやられた！EMTを頼む！,Reporting a wounded SWAT officer
[CALL]ReportIncapacitatedSuspect_2,容疑者を仕留めたが、呼吸はある。,Reporting a suspect that you wounded
[CALL]ReportIncapacitatedSuspect_3,容疑者が意識不明だ。,Reporting a suspect that you wounded
[CALL]ReportIncapacitatedSuspect_4,容疑者を1人仕留めた。呼吸はある。,Reporting a suspect that you wounded
[CALL]ReportIncapacitatedSuspect_5,容疑者1人が治療を必要としている。,Reporting a suspect that you wounded
[CALL]ReportIncapacitatedSuspect_6,容疑者を仕留めた。EMTが必要だ。,Reporting a suspect that you wounded
[CALL]ReportIncapacitatedSuspect_7,容疑者を仕留めた。治療が必要だ。,Reporting a suspect that you wounded
[CALL]ReportIncapacitatedSuspect_8,容疑者を仕留めた。負傷している。,Reporting a suspect that you wounded
[CALL]ReportIncapacitatedSuspect_9,仲間がやられた！呼吸はある！,Reporting a wounded SWAT officer
[CALL]SBAGSS_0,仕事をプライベートに持ち込まない方が良い。,
[CALL]SBAGSS_1,仕事をプライベートに持ち込まないことだ。,
[CALL]SBAGSS_2,生活の質が大事だ。,
[CALL]SBAGS_0,仕事をプライベートに持ち込まない方が良い。,Specific trait that gives the rest of the team a bonus
[CALL]SBAGS_1,仕事をプライベートに持ち込まないことだ。,Specific trait that gives the rest of the team a bonus
[CALL]SBAGS_2,生活の質が大事だ。,Specific trait that gives the rest of the team a bonus
[CALL]SearchS_0,捜索中。,
[CALL]SearchS_1,周辺に誰かいないか捜索中。,
[CALL]SearchS_2,確認中。,
[CALL]SearchS_3,周辺を捜索中。,
[CALL]SearchS_4,周辺を確認中。,
[CALL]SearchS_5,掃討中。,
[CALL]SearchS_6,掃討を行っている。,
[CALL]Search_0,捜索中。,searching for things to secure in the current room
[CALL]Search_1,周辺に誰かいないか捜索中。,searching for things to secure in the current room
[CALL]Search_2,確認中。,searching for things to secure in the current room
[CALL]Search_3,周辺を捜索中。,searching for things to secure in the current room
[CALL]Search_4,周辺を確認中。,searching for things to secure in the current room
[CALL]Search_5,一掃中。,searching for things to secure in the current room
[CALL]Search_6,一掃中だ。,searching for things to secure in the current room
[CALL]SearchingBedS_0,ベッドを調べる。,
[CALL]SearchingBedS_1,ベッドを確認中。,
[CALL]SearchingBedS_2,周辺を確認中。,
[CALL]SearchingBedS_3,ベッドの下を確認中。,
[CALL]SearchingBed_0,ベッドを調べる。,"clearing a room and sees a bed, and announces to search"
[CALL]SearchingBed_1,ベッドを確認する。,"clearing a room and sees a bed, and announces to search"
[CALL]SearchingBed_2,ベッドを確認中。,"clearing a room and sees a bed, and announces to search"
[CALL]SearchingBed_3,ベッドの下を確認する。,"clearing a room and sees a bed, and announces to search"
[CALL]SearchingClosetS_0,クローゼットを調べる。,
[CALL]SearchingClosetS_1,クローゼット捜索中。,
[CALL]SearchingClosetS_2,クローゼットを確認中。,
[CALL]SearchingClosetS_3,クローゼットを調べる。,
[CALL]SearchingCloset_0,クローゼットを調べる。,"clearing a room and sees a closet, and announces to search"
[CALL]SearchingCloset_1,クローゼットを捜索中。,"clearing a room and sees a closet, and announces to search"
[CALL]SearchingCloset_2,クローゼットを確認中。,"clearing a room and sees a closet, and announces to search"
[CALL]SearchingCloset_3,クローゼットを調べる。,"clearing a room and sees a closet, and announces to search"
[CALL]SearchingTableS_0,テーブルを確認中。,
[CALL]SearchingTableS_1,机を確認中。,
[CALL]SearchingTableS_2,テーブルと机を調べる。,
[CALL]SearchingTableS_3,机の下を調べる。,
[CALL]SearchingTableS_4,テーブルの下を捜索中。,
[CALL]SearchingTable_0,テーブルを確認中。,"clearing a room and sees a desk/table, and announces to search"
[CALL]SearchingTable_1,机を確認中。,"clearing a room and sees a desk/table, and announces to search"
[CALL]SearchingTable_2,テーブルと机を調べる。,"clearing a room and sees a desk/table, and announces to search"
[CALL]SearchingTable_3,机の下を捜索中。,"clearing a room and sees a desk/table, and announces to search"
[CALL]SearchingTable_4,テーブルを捜索中。,"clearing a room and sees a desk/table, and announces to search"
[CALL]ShotAtBySuspect_0,くそ！,While being shot at by suspect
[CALL]ShotAtBySuspect_1,くそっ！,While being shot at by suspect
[CALL]ShotAtBySuspect_2,銃だ！,While being shot at by suspect
[CALL]ShotAtBySuspect_3,伏せていろ！,While being shot at by suspect
[CALL]ShotAtBySuspect_4,気をつけろ！,While being shot at by suspect
[CALL]ShotAtBySuspect_5,隠れろ！,While being shot at by suspect
[CALL]ShotAtBySuspect_6,くそ野郎が！,While being shot at by suspect
[CALL]ShotAtBySuspect_7,この野郎が！,While being shot at by suspect
[CALL]ShotAtBySuspect_8,発砲！発砲！,While being shot at by suspect
[CALL]ShotAtBySuspect_9,銃撃を受けている！,While being shot at by suspect
[CALL]SpottedCivilian1S_0,丸腰の相手と接触。,
[CALL]SpottedCivilian1S_1,接触。丸腰だ。,
[CALL]SpottedCivilian1S_2,民間人と接触。,
[CALL]SpottedCivilian1S_3,民間人が1人。丸腰だ。,
[CALL]SpottedCivilian1S_4,民間人を確認。問題なし。,
[CALL]SpottedCivilian1S_5,1人確認。何も持ってない。,
[CALL]SpottedCivilian1_0,丸腰の相手と接触。,Reporting unarmed civilians to team
[CALL]SpottedCivilian1_1,接触。丸腰だ。,Reporting unarmed civilians to team
[CALL]SpottedCivilian1_2,民間人と接触。,Reporting unarmed civilians to team
[CALL]SpottedCivilian1_3,民間人が1人。丸腰だ。,Reporting unarmed civilians to team
[CALL]SpottedCivilian1_4,民間人を確認。問題なし。,Reporting unarmed civilians to team
[CALL]SpottedCivilian1_5,1人確認。何も持ってない。,Reporting unarmed civilians to team
[CALL]SpottedCivilian2S_0,複数と接触。全員丸腰だ。,
[CALL]SpottedCivilian2S_1,複数を確認。武器なし。,
[CALL]SpottedCivilian2S_2,複数と接触。武器は見当たらない。,
[CALL]SpottedCivilian2S_3,数人と接触。丸腰のようだ。,
[CALL]SpottedCivilian2S_4,複数を確認。何も持ってない。,
[CALL]SpottedCivilian2S_5,数人を確認。何も持ってない。,
[CALL]SpottedCivilian2_0,複数と接触。全員丸腰だ。,Reporting unarmed civilians to team
[CALL]SpottedCivilian2_1,複数を確認。武器なし。,Reporting unarmed civilians to team
[CALL]SpottedCivilian2_2,複数と接触。武器は見当たらない。,Reporting unarmed civilians to team
[CALL]SpottedCivilian2_3,数人と接触。丸腰のようだ。,Reporting unarmed civilians to team
[CALL]SpottedCivilian2_4,複数を確認。何も持ってない。,Reporting unarmed civilians to team
[CALL]SpottedCivilian2_5,数人を確認。何も持ってない。,Reporting unarmed civilians to team
[CALL]SpottedCivilianAndSuspectS_0,容疑者が1人。民間人が1人。,
[CALL]SpottedCivilianAndSuspectS_1,1人は武器を所持、1人は丸腰。,
[CALL]SpottedCivilianAndSuspectS_2,2人発見。1人は丸腰。,
[CALL]SpottedCivilianAndSuspectS_3,2人発見、1人は銃を所持。,
[CALL]SpottedCivilianAndSuspectS_4,2人と接触。1人は武器を所持。,
[CALL]SpottedCivilianAndSuspectS_5,容疑者と民間人だ。,
[CALL]SpottedCivilianAndSuspect_0,容疑者1人、民間人1人。,Reporting a suspect and civilian to team
[CALL]SpottedCivilianAndSuspect_1,1人は武器を所持、1人は丸腰。,Reporting a suspect and civilian to team
[CALL]SpottedCivilianAndSuspect_2,2人発見。1人は丸腰。,Reporting a suspect and civilian to team
[CALL]SpottedCivilianAndSuspect_3,2人発見。1人は銃を所持。,Reporting a suspect and civilian to team
[CALL]SpottedCivilianAndSuspect_4,2人と接触。1人は武器を所持。,Reporting a suspect and civilian to team
[CALL]SpottedCivilianAndSuspect_5,容疑者と民間人だ。,Reporting a suspect and civilian to team
[CALL]SpottedNoTrapS_0,大丈夫だ。,
[CALL]SpottedNoTrapS_1,クリア。,
[CALL]SpottedNoTrapS_10,安全だ。,
[CALL]SpottedNoTrapS_2,大丈夫そうです。,
[CALL]SpottedNoTrapS_3,罠は見当たらない。,
[CALL]SpottedNoTrapS_4,クリア。,
[CALL]SpottedNoTrapS_5,大丈夫だ。,
[CALL]SpottedNoTrapS_6,何もない。大丈夫だ。,
[CALL]SpottedNoTrapS_7,安全だ。罠はない。,
[CALL]SpottedNoTrapS_8,ここにデバイスはない。,
[CALL]SpottedNoTrapS_9,デバイスは一切なし。,
[CALL]SpottedNoTrap_0,大丈夫だ。,Reporting no traps on door to team
[CALL]SpottedNoTrap_1,クリア。,Reporting no traps on door to team
[CALL]SpottedNoTrap_10,安全だ。,Reporting no traps on door to team
[CALL]SpottedNoTrap_2,大丈夫そうです。,Reporting no traps on door to team
[CALL]SpottedNoTrap_3,罠は見当たらない。,Reporting no traps on door to team
[CALL]SpottedNoTrap_4,クリア。,Reporting no traps on door to team
[CALL]SpottedNoTrap_5,大丈夫だ。,Reporting no traps on door to team
[CALL]SpottedNoTrap_6,何もない、大丈夫だ。,Reporting no traps on door to team
[CALL]SpottedNoTrap_7,安全だ。罠はない。,Reporting no traps on door to team
[CALL]SpottedNoTrap_8,ここにデバイスはない。,Reporting no traps on door to team
[CALL]SpottedNoTrap_9,デバイスは一切なし。,Reporting no traps on door to team
[CALL]SpottedNoneS_0,周辺はクリア。,
[CALL]SpottedNoneS_1,部屋はクリア。,
[CALL]SpottedNoneS_10,大丈夫だ。,
[CALL]SpottedNoneS_11,ここは問題なし。,
[CALL]SpottedNoneS_2,クリア。,
[CALL]SpottedNoneS_3,何もない。,
[CALL]SpottedNoneS_4,何も見当たらない。,
[CALL]SpottedNoneS_5,全てクリア。,
[CALL]SpottedNoneS_6,接触なし。,
[CALL]SpottedNoneS_7,接触なし。,
[CALL]SpottedNoneS_8,クリア。,
[CALL]SpottedNoneS_9,全てクリア。,
[CALL]SpottedNone_0,周辺はクリア。,Reporting area clear to team
[CALL]SpottedNone_1,部屋はクリア。,Reporting area clear to team
[CALL]SpottedNone_10,大丈夫だ。,Reporting area clear to team
[CALL]SpottedNone_11,ここは問題なし。,Reporting area clear to team
[CALL]SpottedNone_2,クリア。,Reporting area clear to team
[CALL]SpottedNone_3,何もない。,Reporting area clear to team
[CALL]SpottedNone_4,何も見当たらない。,Reporting area clear to team
[CALL]SpottedNone_5,全てクリア。,Reporting area clear to team
[CALL]SpottedNone_6,接触なし。,Reporting area clear to team
[CALL]SpottedNone_7,接触なし。,Reporting area clear to team
[CALL]SpottedNone_8,クリア。,Reporting area clear to team
[CALL]SpottedNone_9,全てクリア。,Reporting area clear to team
[CALL]SpottedSuspect1S_0,容疑者を1人発見。,
[CALL]SpottedSuspect1S_1,丸腰の相手と接触。,
[CALL]SpottedSuspect1S_2,容疑者を発見。,
[CALL]SpottedSuspect1S_3,容疑者を1人発見。,
[CALL]SpottedSuspect1S_4,接触相手が武器を所持。,
[CALL]SpottedSuspect1S_5,丸腰の容疑者だ。,
[CALL]SpottedSuspect1S_6,武装した容疑者を発見。,
[CALL]SpottedSuspect1S_7,容疑者が武器を所持。,
[CALL]SpottedSuspect1S_8,容疑者が武器を構えている。,
[CALL]SpottedSuspect1S_9,容疑者は武器を保持。,
[CALL]SpottedSuspect1_0,容疑者を1人発見。,Reporting armed suspect to team
[CALL]SpottedSuspect1_1,武装した1人と接触。,Reporting armed suspect to team
